Time,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Tri11,Tri12,Tri13,Tri21,Tri22,Tri23,Lat,Lon,Alt,SunVect,MagVect,MagRef,SunRef,Roll,Pitch,Yaw,static_q,dynamic_q
1717188549.2059317,-2.2,-2.2800000000000002,38.36,-8.841463414634147,0.5487804878048781,0.9146341463414634,0.017595307917888565,0.017595307917888565,0.020527859237536656,0.02346041055718475,0.011730205278592375,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.05715678 -0.05923521 -0.99660639],0,0,0.0,0.0,-0.0,[0 0 0 1],[ 0.11488995 -0.13299693  0.00825498  0.98440031]
1717188549.2248294,-2.2,-2.2800000000000002,38.36,-1.1585365853658538,-0.24390243902439027,0.06097560975609757,0.017595307917888565,0.01466275659824047,0.020527859237536656,0.02346041055718475,0.011730205278592375,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.05715678 -0.05923521 -0.99660639],0,0,0.0,0.0,-0.0,[0 0 0 1],[ 0.01260787 -0.0172101  -0.02079174  0.99955618]
1717188549.2521517,-1.84,-2.48,38.17333333333334,-1.402439024390244,0.12195121951219513,0.3658536585365854,0.017595307917888565,0.017595307917888565,0.020527859237536656,0.02346041055718475,0.011730205278592375,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.04804424 -0.06475528 -0.99674395],0,0,0.0,0.0,-0.0,[0 0 0 1],[-0.00547539 -0.00524274 -0.02921722  0.99954434]
1717188549.2821333,-1.84,-2.44,38.17333333333334,-1.5853658536585367,0.06097560975609757,0.3658536585365854,0.017595307917888565,0.01466275659824047,0.020527859237536656,0.02346041055718475,0.011730205278592375,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.04804747 -0.06371512 -0.99681083],0,0,0.0,0.0,-0.0,[0 0 0 1],[-0.007763   -0.00193119 -0.03386567  0.99939438]
1717188549.3068106,-1.76,-2.226666666666667,38.38666666666667,-2.073170731707317,-0.24390243902439027,0.48780487804878053,0.017595307917888565,0.01466275659824047,0.020527859237536656,0.02346041055718475,0.011730205278592375,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.04572444 -0.05784834 -0.99727772],0,0,0.0,0.0,-0.0,[0 0 0 1],[-0.01034291  0.0042288  -0.04306401  0.99900983]
1717188549.3340313,-2.026666666666667,-2.546666666666667,38.266666666666666,-1.6463414634146343,-0.12195121951219513,0.48780487804878053,0.017595307917888565,0.017595307917888565,0.020527859237536656,0.02346041055718475,0.011730205278592375,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.05277115 -0.06631111 -0.99640255],0,0,0.0,0.0,-0.0,[0 0 0 1],[-0.01056783  0.00281038 -0.03695552  0.99925708]
1717188549.3611052,-2.0,-2.56,38.266666666666666,-1.3414634146341464,0.12195121951219513,0.24390243902439027,0.017595307917888565,0.01466275659824047,0.020527859237536656,0.02346041055718475,0.01466275659824047,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.05207748 -0.06665918 -0.99641582],0,0,0.0,0.0,-0.0,[0 0 0 1],[-0.0059618  -0.00179581 -0.03063692  0.99951119]
1717188549.3878703,-1.6933333333333334,-2.44,38.45333333333333,-1.5853658536585367,0.0,0.1829268292682927,0.017595307917888565,0.017595307917888565,0.020527859237536656,0.02346041055718475,0.011730205278592375,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.0439053  -0.06326511 -0.99703052],0,0,0.0,0.0,-0.0,[0 0 0 1],[-4.33859349e-03 -1.85173720e-04 -3.41177989e-02  9.99408384e-01]
1717188549.415054,-1.6533333333333335,-2.3333333333333335,38.400000000000006,-1.707317073170732,0.0,0.6097560975609757,0.017595307917888565,0.01466275659824047,0.020527859237536656,0.02346041055718475,0.011730205278592375,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.04293666 -0.06059609 -0.99723847],0,0,0.0,0.0,-0.0,[0 0 0 1],[-1.20008957e-02 -2.76486798e-04 -3.67163986e-02  9.99253626e-01]
1717188549.4419086,-1.6266666666666667,-2.4000000000000004,38.53333333333334,-1.5853658536585367,-0.12195121951219513,0.48780487804878053,0.017595307917888565,0.01466275659824047,0.020527859237536656,0.02346041055718475,0.011730205278592375,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.04209554 -0.06210818 -0.9971813 ],0,0,0.0,0.0,-0.0,[0 0 0 1],[-0.01094406  0.0022649  -0.03491159  0.99932791]
