Time,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Tri11,Tri12,Tri13,Tri21,Tri22,Tri23,Lat,Lon,Alt,SunVect,MagVect,MagRef,SunRef,Roll,Pitch,Yaw,static_q,dynamic_q
1717188578.1728888,-1.8933333333333335,-1.7866666666666668,37.906666666666666,-1.6463414634146343,-0.24390243902439027,0.24390243902439027,0.017595307917888565,0.01466275659824047,0.020527859237536656,0.02346041055718475,0.011730205278592375,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.04982987 -0.04702255 -0.99765017],0,0,0.0,0.0,-0.0,[0 0 0 1],[-0.00691777  0.00407642 -0.0361243   0.99931505]
1717188578.1994855,-1.8800000000000001,-1.8133333333333335,37.92,-1.4634146341463417,-0.3658536585365854,0.24390243902439027,0.017595307917888565,0.01466275659824047,0.020527859237536656,0.02346041055718475,0.01466275659824047,0.01466275659824047,42.3,-83.7,0.3,[0 0 1],[-0.04946086 -0.04770693 -0.99763604],0,0,0.0,0.0,-0.0,[0 0 0 1],[-0.00571037  0.00748141 -0.03264306  0.99942276]
1717188578.2275105,-1.9066666666666667,-1.7733333333333334,37.94666666666667,-2.0121951219512195,0.6097560975609757,0.853658536585366,0.017595307917888565,0.017595307917888565,0.020527859237536656,0.02346041055718475,0.01466275659824047,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.05012808 -0.04662262 -0.997654  ],0,0,0.0,0.0,-0.0,[0 0 0 1],[-0.01588071 -0.01047825 -0.04183315  0.99894344]
1717188578.256587,-1.6266666666666667,-2.2,37.94666666666667,-1.3414634146341464,-0.5487804878048781,0.12195121951219513,0.017595307917888565,0.017595307917888565,0.020527859237536656,0.02346041055718475,0.01466275659824047,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.04275619 -0.05782599 -0.99741068],0,0,0.0,0.0,-0.0,[0 0 0 1],[-0.00527335  0.00911819 -0.03105263  0.99946225]
1717188578.2799854,-1.9066666666666667,-1.9200000000000002,37.93333333333334,-1.7682926829268295,0.30487804878048785,0.48780487804878053,0.017595307917888565,0.017595307917888565,0.020527859237536656,0.02346041055718475,0.011730205278592375,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.05013623 -0.05048683 -0.99746551],0,0,0.0,0.0,-0.0,[0 0 0 1],[-0.00936335 -0.00449115 -0.03748429  0.99924326]
1717188578.3069527,-1.8800000000000001,-2.0,37.89333333333334,-1.0365853658536586,-0.6707317073170732,-0.06097560975609757,0.017595307917888565,0.01466275659824047,0.020527859237536656,0.02346041055718475,0.01466275659824047,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.0494833  -0.0526418  -0.99738671],0,0,0.0,0.0,-0.0,[0 0 0 1],[-7.63219424e-04  1.22453564e-02 -2.48736684e-02  9.99615311e-01]
1717188578.3339725,-1.8533333333333335,-1.9733333333333334,37.92,-2.25609756097561,0.6097560975609757,1.1585365853658538,0.017595307917888565,0.01466275659824047,0.020527859237536656,0.02346041055718475,0.011730205278592375,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.04875074 -0.05190727 -0.99746128],0,0,0.0,0.0,-0.0,[0 0 0 1],[-0.02042041 -0.00989194 -0.04480436  0.99873807]
1717188578.3624787,-1.8800000000000001,-2.12,37.88,-1.402439024390244,-0.12195121951219513,-0.12195121951219513,0.017595307917888565,0.017595307917888565,0.020527859237536656,0.02346041055718475,0.01466275659824047,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.04949214 -0.05581029 -0.99721399],0,0,0.0,0.0,-0.0,[0 0 0 1],[-0.00100823  0.00151404 -0.0328178   0.9994597 ]
1717188578.3880017,-1.52,-2.6,37.906666666666666,-1.4634146341463417,0.12195121951219513,0.3658536585365854,0.017595307917888565,0.017595307917888565,0.020527859237536656,0.02346041055718475,0.01466275659824047,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.03997252 -0.06837406 -0.99685866],0,0,0.0,0.0,-0.0,[0 0 0 1],[-0.00690165 -0.00227185 -0.03221975  0.9994544 ]
1717188578.4149573,-1.8666666666666667,-2.1733333333333333,37.906666666666666,-1.2195121951219514,-0.30487804878048785,-0.06097560975609757,0.017595307917888565,0.017595307917888565,0.020527859237536656,0.02346041055718475,0.01466275659824047,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.04910371 -0.05717075 -0.99715612],0,0,0.0,0.0,-0.0,[0 0 0 1],[-8.24516189e-05  5.62503343e-03 -2.76388960e-02  9.99602143e-01]
1717188578.441972,-1.8266666666666669,-2.146666666666667,37.906666666666666,-2.073170731707317,0.12195121951219513,0.6707317073170732,0.017595307917888565,0.017595307917888565,0.020527859237536656,0.02346041055718475,0.011730205278592375,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.04805586 -0.05647441 -0.99724685],0,0,0.0,0.0,-0.0,[0 0 0 1],[-0.01211968 -0.0017976  -0.0422528   0.99903182]
1717188578.4689634,-1.7466666666666668,-2.2,37.88,-1.8902439024390245,-0.30487804878048785,0.24390243902439027,0.017595307917888565,0.017595307917888565,0.020527859237536656,0.02346041055718475,0.01466275659824047,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.04598426 -0.0579191  -0.99726166],0,0,0.0,0.0,-0.0,[0 0 0 1],[-0.00656288  0.00564958 -0.04108856  0.99911798]
1717188578.496157,-1.7333333333333334,-2.0933333333333333,37.88,-1.6463414634146343,-0.06097560975609757,0.3658536585365854,0.017595307917888565,0.017595307917888565,0.020527859237536656,0.02346041055718475,0.011730205278592375,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.04564121 -0.05512054 -0.99743602],0,0,0.0,0.0,-0.0,[0 0 0 1],[-0.00765818  0.00187013 -0.03671893  0.99929454]
1717188578.5231004,-1.5733333333333335,-1.8800000000000001,37.92,-2.0121951219512195,0.24390243902439027,0.5487804878048781,0.017595307917888565,0.017595307917888565,0.020527859237536656,0.02346041055718475,0.011730205278592375,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.04140442 -0.04947478 -0.99791679],0,0,0.0,0.0,-0.0,[0 0 0 1],[-0.01100745 -0.00433854 -0.04250063  0.99902638]
1717188578.550055,-1.6133333333333335,-1.8933333333333335,37.92,-1.707317073170732,0.24390243902439027,0.30487804878048785,0.017595307917888565,0.01466275659824047,0.020527859237536656,0.02346041055718475,0.011730205278592375,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.04245447 -0.0498226  -0.99785536],0,0,0.0,0.0,-0.0,[0 0 0 1],[-0.00721375 -0.00506795 -0.03799806  0.99923892]
1717188578.5770144,-1.52,-1.8,37.906666666666666,-1.707317073170732,-0.24390243902439027,0.3658536585365854,0.017595307917888565,0.017595307917888565,0.020527859237536656,0.02346041055718475,0.011730205278592375,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.04002127 -0.04739361 -0.99807422],0,0,0.0,0.0,-0.0,[0 0 0 1],[-0.0081991   0.00380282 -0.03725032  0.99926509]
1717188578.6040113,-1.4666666666666668,-1.9333333333333333,37.92,-1.4634146341463417,-0.06097560975609757,0.30487804878048785,0.017595307917888565,0.017595307917888565,0.020527859237536656,0.02346041055718475,0.01466275659824047,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.03859896 -0.05088045 -0.99795857],0,0,0.0,0.0,-0.0,[0 0 0 1],[-0.00684607  0.00170441 -0.03286844  0.99943479]
1717188578.6311967,-1.4533333333333334,-1.8266666666666669,37.92,-2.1951219512195124,0.24390243902439027,0.7926829268292683,0.017595307917888565,0.017595307917888565,0.020527859237536656,0.02346041055718475,0.011730205278592375,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.03825389 -0.04808058 -0.99811066],0,0,0.0,0.0,-0.0,[0 0 0 1],[-0.01531015 -0.00444493 -0.04500471  0.99885956]
1717188578.6581116,-1.4800000000000002,-1.8266666666666669,37.93333333333334,-1.3414634146341464,-0.24390243902439027,0.06097560975609757,0.017595307917888565,0.01466275659824047,0.020527859237536656,0.02346041055718475,0.011730205278592375,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.0389411  -0.04806244 -0.99808496],0,0,0.0,0.0,-0.0,[0 0 0 1],[-0.00367395  0.00429052 -0.03168182  0.99948204]
1717188578.6861055,-1.5866666666666667,-1.8,37.96,-1.402439024390244,0.0,0.30487804878048785,0.017595307917888565,0.01466275659824047,0.020527859237536656,0.02346041055718475,0.011730205278592375,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.04171513 -0.04732389 -0.99800817],0,0,0.0,0.0,-0.0,[0 0 0 1],[-6.15265850e-03  5.32171520e-04 -3.09738027e-02  9.99501118e-01]
1717188578.7121572,-1.6933333333333334,-2.146666666666667,37.86666666666667,-1.7682926829268295,0.06097560975609757,0.6707317073170732,0.017595307917888565,0.01466275659824047,0.020527859237536656,0.02346041055718475,0.01466275659824047,0.017595307917888565,42.3,-83.7,0.3,[0 0 1],[-0.04460219 -0.05654294 -0.9974034 ],0,0,0.0,0.0,-0.0,[0 0 0 1],[-0.0133112  -0.00124394 -0.03734484  0.999213  ]
